8.47	8.47
8.47	7.47
8.47	6.47
8.47	5.47
8.47	4.47
8.47	3.47
8.47	2.47
8.47	1.47
9.47	1.47
10.47	1.47
11.47	1.47
12.47	1.47
13.47	1.47
14.47	1.47
15.47	1.47
16.47	1.47
17.47	1.47
18.47	1.47
19.47	1.47
20.47	1.47
21.47	1.47
22.47	1.47
23.47	1.47
24.47	1.47
25.47	1.47
26.47	1.47
27.47	1.47
28.47	1.47
29.47	1.47
30.47	1.47
31.47	1.47
32.47	1.47
33.47	1.47
34.47	1.47
35.47	1.47
36.47	1.47
37.47	1.47
38.47	1.47
39.47	1.47
40.47	1.47
41.47	1.47
42.47	1.47
43.47	1.47
44.47	1.47
45.47	1.47
46.47	1.47
47.47	1.47
48.47	1.47
49.47	1.47
50.47	1.47
51.47	1.47
53.63	2.63
53.63	1.63
55.01	2.01
59.21	3.21
59.21	5.21
59.21	2.21
59.23	4.23
59.63	1.63
60.63	1.63
61.63	1.63
65.77	4.77
65.77	3.77
65.77	2.77
65.89	1.89
66.89	1.89
67.89	1.89
68.89	1.89
69.89	1.89
70.89	1.89
71.89	1.89
72.89	1.89
73.89	1.89
74.89	1.89
75.89	1.89
83.89	8.89
83.89	7.89
83.89	6.89
83.89	5.89
83.89	4.89
83.89	3.89
83.89	2.89
83.89	1.89
84.89	1.89
85.89	1.89
86.89	1.89
87.89	1.89
88.89	1.89
89.89	1.89
90.89	1.89
91.89	1.89
92.89	1.89
93.89	1.89
94.89	1.89
95.89	1.89
96.89	1.89
97.89	1.89
98.89	1.89
99.89	1.89
100.89	1.89
101.89	1.89
102.89	1.89
103.89	1.89
104.89	1.89
105.89	1.89
106.89	1.89
107.89	1.89
108.89	1.89
109.89	1.89
110.89	1.89
111.89	1.89
112.89	1.89
113.89	1.89
114.89	1.89
115.89	1.89
116.89	1.89
117.89	1.89
118.66	1.66
119.66	1.66
120.66	1.66
121.66	1.66
122.66	1.66
123.66	1.66
124.63	1.63
125.63	1.63
126.63	1.63
128.47	2.47
128.47	1.47
129.47	1.47
130.47	1.47
131.47	1.47
132.47	1.47
133.47	1.47
142.52	9.52
142.52	8.52
142.52	7.52
142.52	6.52
142.52	5.52
142.52	4.52
142.52	3.52
142.52	2.52
142.52	1.52
143.52	1.52
144.52	1.52
145.52	1.52
146.52	1.52
147.52	1.52
148.52	1.52
149.52	1.52
150.52	1.52
151.52	1.52
152.52	1.52
153.52	1.52
154.52	1.52
155.52	1.52
156.52	1.52
157.52	1.52
158.52	1.52
159.52	1.52
160.52	1.52
161.52	1.52
162.52	1.52
163.52	1.52
164.52	1.52
165.52	1.52
166.52	1.52
167.52	1.52
168.52	1.52
169.52	1.52
170.52	1.52
171.52	1.52
172.52	1.52
173.52	1.52
174.52	1.52
175.52	1.52
176.52	1.52
177.52	1.52
178.52	1.52
179.52	1.52
180.52	1.52
181.52	1.52
182.52	1.52
183.52	1.52
184.52	1.52
185.52	1.52
186.52	1.52
187.52	1.52
188.52	1.52
189.52	1.52
190.52	1.52
191.52	1.52
192.52	1.52
194.84	2.84
194.84	1.84
195.84	1.84
196.84	1.84
197.84	1.84
198.84	1.84
199.84	1.84
200.84	1.84
