23
20
20
21
19
19
18
19
21
20
20
23
22
19
20
22
20
19
20
20
19
21
19
20
19
20
19
21
19
18
20
22
21
20
19
20
20
19
19
21
19
20
19
20
21
19
19
21
19
20
21
21
20
20
20
21
19
21
19
19
20
19
20
21
19
19
20
23
19
20
20
21
18
19
19
21
21
21
21
21
20
19
21
23
19
19
20
20
21
21
20
19
19
20
19
21
19
19
20
20
20
19
22
21
19
19
19
21
22
20
19
22
20
20
20
19
21
20
20
20
19
21
19
19
18
20
28
21
19
19
20
20
18
18
20
20
21
19
21
21
20
19
19
20
19
19
19
21
20
20
19
23
20
20
20
20
20
19
20
20
18
20
19
20
20
20
20
20
20
18
20
21
19
19
20
21
19
20
20
22
22
20
20
20
20
20
20
20
19
20
20
21
19
20
22
21
20
20
21
21
20
20
19
21
20
19
20
20
19
18
19
21
19
19
22
21
20
20
19
21
20
20
19
20
20
20
20
20
23
19
20
19
19
19
19
20
19
19
20
21
20
20
19
21
20
20
19
20
19
19
19
20
21
20
20
20
19
20
19
21
20
20
22
21
18
19
21
21
20
20
20
22
19
19
19
21
20
20
20
21
21
20
19
20
19
19
19
21
19
21
20
20
19
19
19
20
19
18
20
20
20
18
20
21
19
19
19
22
19
20
18
19
19
20
21
21
21
20
19
21
21
20
20
20
20
19
20
20
18
19
19
21
20
20
20
20
20
19
19
21
18
20
18
21
19
20
19
21
20
20
20
19
20
20
20
20
18
27
20
20
20
21
19
20
21
18
20
21
19
20
20
22
20
19
19
20
19
20
19
20
21
20
19
21
20
19
19
20
22
19
21
20
19
19
20
21
21
20
19
21
19
19
20
22
19
19
19
20
21
21
19
21
19
20
19
21
20
20
20
21
18
19
20
21
19
19
20
20
19
19
20
20
19
19
18
21
19
19
18
21
20
20
20
20
20
19
18
20
20
20
19
20
20
19
20
21
19
18
19
19
22
19
20
20
19
19
19
23
18
20
19
20
20
20
20
20
20
20
19
19
21
18
19
21
21
19
21
20
20
22
20
20
22
20
19
20
19
20
19
21
20
19
19
20
20
21
19
20
19
19
20
20
20
19
19
20
19
21
23
20
18
19
19
20
20
20
20
19
18
19
19
22
19
19
20
20
20
20
20
20
20
20
19
20
21
22
19
20
19
20
18
20
19
19
22
25
20
19
20
20
19
20
19
21
19
19
20
21
19
20
19
19
22
19
20
20
21
19
19
19
18
20
20
20
20
21
20
20
21
18
20
20
19
19
19
22
19
19
19
21
19
20
19
21
20
21
20
21
20
19
19
21
19
20
21
21
20
19
20
20
20
19
19
20
18
19
20
20
19
19
19
20
20
22
19
20
20
18
20
21
21
20
18
24
20
19
20
21
21
20
20
21
19
19
21
20
19
19
20
21
20
18
20
20
20
19
19
21
19
19
19
19
20
19
20
20
19
20
20
19
19
19
19
20
20
25
21
21
19
19
20
22
19
19
19
21
19
20
19
20
20
19
19
20
23
20
19
20
21
20
20
19
20
19
18
21
19
20
22
20
18
19
20
21
20
20
20
21
20
20
19
20
19
19
20
20
21
19
20
20
20
19
21
19
19
19
20
22
20
21
20
20
19
28
21
21
19
19
19
20
19
19
20
21
19
20
19
22
20
19
20
21
20
19
22
21
18
19
19
19
19
22
20
21
19
20
20
21
19
19
20
21
21
20
20
21
19
19
19
20
21
18
20
20
19
20
20
19
19
20
20
21
20
20
20
20
20
19
20
21
19
19
19
21
20
19
19
20
20
20
19
20
20
19
19
20
20
19
20
20
19
20
18
20
21
20
19
20
20
20
18
21
19
20
19
19
20
20
19
21
19
18
20
20
21
19
19
21
19
20
20
21
20
19
20
21
19
22
20
21
19
19
20
21
19
20
19
21
19
19
18
21
19
19
20
21
20
20
20
20
21
19
20
20
19
19
20
22
20
21
20
21
19
18
19
21
20
19
20
20
19
19
19
20
20
19
20
21
20
20
20
22
19
19
20
20
20
19
21
21
18
20
20
20
20
19
20
20
19
20
19
28
19
20
21
20
18
20
19
21
20
18
20
20
20
20
20
20
20
19
19
20
21
25
20
21
20
20
19
21
20
19
20
20
18
21
20
21
19
19
20
20
22
18
18
21
21
19
20
20
