79.1	79.1
79.1	78.1
79.1	77.1
79.1	75.1
79.1	74.1
79.1	73.1
79.1	70.1
79.1	69.1
79.1	68.1
79.1	67.1
79.1	66.1
79.1	65.1
79.1	64.1
79.1	63.1
79.1	62.1
79.1	61.1
79.1	60.1
79.1	59.1
79.1	58.1
79.1	56.1
79.1	55.1
79.1	54.1
79.1	53.1
79.1	52.1
79.1	51.1
79.1	50.1
79.1	49.1
79.1	48.1
79.1	46.1
79.1	45.1
79.1	43.1
79.1	42.1
79.1	41.1
79.1	39.1
79.1	38.1
79.1	37.1
79.1	36.1
79.1	35.1
79.1	34.1
79.1	33.1
79.1	32.1
79.1	31.1
79.1	30.1
79.1	29.1
79.1	28.1
79.1	26.1
79.1	25.1
79.1	24.1
79.1	22.1
79.1	21.1
79.1	20.1
79.1	19.1
79.1	18.1
79.1	17.1
79.1	16.1
79.1	15.1
79.1	14.1
79.1	13.1
79.1	12.1
79.1	11.1
79.1	10.1
79.1	9.1
79.1	8.1
79.1	7.1
79.1	6.1
79.1	5.1
79.1	4.1
79.1	3.1
79.1	2.1
79.3	1.3
80.3	1.3
81.3	1.3
125.2	44.2
125.2	43.2
125.2	41.2
125.2	40.2
125.2	39.2
125.2	38.2
125.2	37.2
125.2	36.2
125.2	35.2
125.2	34.2
125.2	33.2
125.2	32.2
125.2	31.2
125.2	30.2
125.2	29.2
125.2	28.2
125.2	27.2
125.2	26.2
125.2	25.2
125.2	24.2
125.2	21.2
125.2	20.2
125.2	19.2
125.2	18.2
125.2	17.2
125.2	16.2
125.2	15.2
125.2	14.2
125.2	13.2
125.2	12.2
125.2	10.2
125.2	8.2
125.2	7.2
125.2	6.2
125.2	5.2
125.2	4.2
125.2	3.2
125.2	2.2
126.3	1.3
127.3	1.3
128.3	1.3
129.3	1.3
131.3	1.3
132.3	1.3
133.3	1.3
154.1	20.1
176.2	106.2
176.2	105.2
176.2	102.2
176.2	173.2
176.2	171.2
176.2	169.2
176.2	168.2
176.2	154.2
176.2	144.2
176.2	141.2
176.2	137.2
176.2	128.2
176.2	124.2
176.2	123.2
176.2	119.2
179.2	160.2
179.2	138.2
179.2	136.2
179.2	124.2
179.2	117.2
204.1	69.1
204.1	68.1
204.1	67.1
204.1	66.1
204.1	65.1
204.1	64.1
204.1	63.1
204.1	62.1
204.1	61.1
204.1	60.1
204.1	59.1
204.1	58.1
204.1	57.1
204.1	56.1
204.1	55.1
204.1	53.1
204.1	52.1
204.1	51.1
204.1	50.1
204.1	49.1
204.1	48.1
204.1	47.1
204.1	46.1
204.1	44.1
204.1	43.1
204.1	42.1
204.1	41.1
204.1	40.1
204.1	39.1
204.1	38.1
204.1	37.1
204.1	36.1
204.1	35.1
204.1	34.1
204.1	33.1
204.1	32.1
204.1	31.1
204.1	30.1
204.1	29.1
204.1	28.1
204.1	27.1
204.1	26.1
204.1	24.1
204.1	23.1
204.1	20.1
204.1	19.1
204.1	18.1
204.1	17.1
204.1	16.1
204.1	15.1
204.1	14.1
204.1	13.1
204.1	12.1
204.1	11.1
204.1	10.1
204.1	9.1
204.1	8.1
204.1	7.1
204.1	6.1
204.2	1.2
206.2	1.2
208.4	1.4
208.4	2.4
209.4	1.4
213.4	4.4
213.4	2.4
213.4	1.4
214.4	1.4
215.4	1.4
216.4	1.4
217.4	1.4
218.4	1.4
228.2	126.2
228.2	125.2
228.2	114.2
228.2	112.2
228.3	10.3
228.3	9.3
228.3	8.3
228.3	7.3
228.3	6.3
228.3	5.3
228.3	4.3
228.3	3.3
228.3	2.3
228.3	1.3
229.3	1.3
230.3	101.3
230.3	1.3
231.3	1.3
232.3	1.3
233.3	1.3
234.3	1.3
235.2	142.2
235.2	136.2
235.2	124.2
235.2	116.2
235.2	112.2
235.2	105.2
235.2	104.2
235.3	1.3
236.3	1.3
240.3	1.3
241.3	1.3
242.3	1.3
254.4	12.4
254.4	9.4
254.4	8.4
254.4	7.4
254.4	6.4
254.4	5.4
254.4	4.4
254.4	2.4
254.4	1.4
255.4	1.4
256.4	1.4
257.4	1.4
258.4	1.4
259.4	1.4
261.4	1.4
263.4	1.4
276.2	202.2
276.2	224.2
325.1	293.1
325.1	273.1
325.1	269.1
325.1	321.1
325.1	267.1
325.1	282.1
325.1	61.1
325.1	60.1
325.1	59.1
325.1	58.1
325.1	57.1
325.1	56.1
325.1	55.1
325.1	54.1
325.1	53.1
325.1	52.1
325.1	51.1
325.1	50.1
325.1	49.1
325.1	48.1
325.1	47.1
325.1	46.1
325.1	44.1
325.1	43.1
325.1	42.1
325.1	41.1
325.1	40.1
325.1	39.1
325.1	38.1
325.1	37.1
325.1	36.1
325.1	35.1
325.1	34.1
325.1	33.1
325.1	31.1
325.1	30.1
325.1	29.1
325.1	28.1
325.1	27.1
325.1	26.1
325.1	124.1
325.1	24.1
325.1	23.1
325.1	183.1
325.1	165.1
325.1	164.1
325.1	155.1
325.1	22.1
325.1	21.1
325.1	20.1
325.1	19.1
325.1	18.1
325.1	118.1
325.1	17.1
325.1	16.1
325.1	15.1
325.1	14.1
325.1	13.1
325.1	115.1
325.1	12.1
325.1	11.1
325.1	10.1
325.1	110.1
325.1	9.1
325.1	322.1
325.1	273.1
325.1	175.1
325.1	146.1
325.1	143.1
325.1	142.1
325.1	128.1
325.1	126.1
325.1	125.1
325.1	124.1
325.1	123.1
325.1	121.1
325.1	8.1
325.1	7.1
325.1	6.1
325.1	5.1
325.3	4.3
325.3	3.3
325.3	2.3
325.3	1.3
326.3	1.3
327.3	1.3
328.2	245.2
328.2	204.2
328.3	1.3
329.3	1.3
330.3	201.3
330.3	101.3
330.3	1.3
335.2	112.2
335.2	206.2
335.2	5.2
335.2	4.2
335.2	3.2
335.2	2.2
337.4	101.4
338.4	101.4
340.4	101.4
355.1	115.1
355.1	19.1
355.1	18.1
355.1	17.1
355.1	16.1
355.1	15.1
355.1	13.1
355.1	12.1
355.1	11.1
355.1	10.1
355.1	9.1
355.1	6.1
355.1	4.1
355.1	113.1
355.1	106.1
355.1	102.1
355.4	101.4
361.4	101.4
383.2	28.2
383.2	27.2
383.2	26.2
383.2	25.2
383.2	24.2
383.2	124.2
383.2	23.2
383.2	22.2
383.2	139.2
383.2	122.2
429.1	270.1
429.1	149.1
429.1	136.1
429.1	129.1
431.3	69.3
431.3	68.3
431.3	67.3
431.3	66.3
431.3	65.3
431.3	64.3
431.3	63.3
431.3	62.3
431.3	61.3
431.3	60.3
431.3	59.3
431.3	58.3
431.3	56.3
431.3	55.3
431.3	52.3
431.3	51.3
431.3	50.3
431.3	49.3
431.3	48.3
431.3	47.3
431.3	46.3
431.3	45.3
431.3	44.3
431.3	43.3
431.3	42.3
431.3	41.3
431.3	40.3
431.3	39.3
431.3	38.3
431.3	37.3
431.3	36.3
431.3	35.3
431.3	34.3
431.3	33.3
431.3	32.3
431.3	30.3
431.3	29.3
431.3	28.3
431.3	27.3
431.3	26.3
431.3	25.3
431.3	23.3
431.3	20.3
431.3	19.3
431.3	18.3
431.3	17.3
431.3	16.3
431.3	15.3
431.3	14.3
431.3	13.3
431.3	12.3
431.3	10.3
431.3	9.3
431.3	8.3
431.3	6.3
431.3	5.3
431.3	4.3
431.3	3.3
431.3	2.3
431.3	1.3
435.1	212.1
435.3	101.3
436.2	380.2
436.2	170.2
436.2	164.2
436.2	154.2
436.2	147.2
436.2	142.2
436.2	138.2
436.2	132.2
436.2	129.2
436.2	226.2
436.2	254.2
436.2	108.2
436.2	5.2
436.2	3.2
436.2	213.2
436.2	2.2
436.3	101.3
436.3	1.3
437.3	1.3
438.3	1.3
440.4	204.4
440.5	201.5
441.3	1.3
442.3	1.3
477.1	134.1
477.1	133.1
477.1	136.1
477.1	130.1
