version 2
run General-0-20250114-07:43:26-16971
attr configname General
attr datetime 20250114-07:43:26
attr experiment General
attr inifile shaw.ini
attr iterationvars ""
attr iterationvarsf ""
attr measurement ""
attr network src.dtnsim
attr processid 16971
attr repetition 0
attr replication #0
attr resultdir results
attr runnumber 0
attr seedset 0
param dtnsim.central.contactsFile "\"contactPlan/Contacts.txt\""
param dtnsim.central.contactsFile_A "\"contactPlan/Contacts_A.txt\""
param dtnsim.central.contactsFile_B "\"contactPlan/Contacts_B.txt\""
param dtnsim.central.contactIdsToDelete_from_celestialA "\"1 4 10 27 30 35 42 43 63 66 87 110 121 129 135 140 141 143 151 171 179 211 216 230 243 250 279 283 292 309 317 318 325 326 344 352 353 356 379 386 389 391 399 416 437 438 447 456 466 467 473 474 482\""
param dtnsim.central.contactIdsToDelete_from_celestialB "\"14 15 36 46 53 62 71 83 84 111 113 114 115 120 156 157 167 186 187 194 207 210 213 231 262 276 284 286 303 320 323 334 340 355 357 365 366 373 404 409 412 433 445 471 477 493 496\""
param dtnsim.central.celestialA_nodes "\"1 2 3\""
param dtnsim.central.celestialB_nodes "\"4 5 6\""
param dtnsim.central.locallyfaultsAware false
param dtnsim.central.mode_two_celestial true
param dtnsim.nodesNumber 6
param dtnsim.node[1].icon "\"receiverdish\""
param dtnsim.node[2..5].icon "\"satellite\""
param dtnsim.node[6].icon "\"receiverdish\""
param dtnsim.node[*].dtn.routing "\"cgrModel350\""
param dtnsim.node[*].dtn.routingType "\"routeListType:allPaths-firstEnding,volumeAware:allContacts,extensionBlock:on,contactPlan:global\""
param dtnsim.node[1].app.enable true
param dtnsim.node[*].app.custodyTransfer true
param dtnsim.node[1].app.bundlesNumber "\"2000\""
param dtnsim.node[1].app.start "\"0\""
param dtnsim.node[1].app.destinationEid "\"6\""
param dtnsim.node[1].app.size "\"1500\""
param dtnsim.node[1].app.interval 1

vector 0 dtnsim.node[6].app appBundleReceivedDelayvec:vector ETV
attr interpolationmode none
attr source appBundleReceivedDelay
attr title "appBundleReceivedDelayvec, vector"
0	10831	309.4	118.4
0	10832	309.4	117.4
0	10833	309.4	116.4
0	10834	309.4	115.4
0	10835	309.4	114.4
0	10836	309.4	113.4
0	10837	309.4	112.4
0	10838	309.4	111.4
0	10839	309.4	110.4
0	10840	309.4	109.4
0	10841	309.4	108.4
0	10842	309.4	107.4
0	10843	309.4	106.4
0	10844	309.4	105.4
0	10845	309.4	104.4
0	10846	309.4	103.4
0	10847	309.4	102.4
0	10848	309.4	101.4
0	10849	309.4	100.4
0	10850	309.4	99.4
0	10851	309.4	98.4
0	10852	309.4	97.4
0	10853	309.4	96.4
0	10854	309.4	95.4
0	10855	309.4	94.4
0	10856	309.4	93.4
0	10857	309.4	92.4
0	10858	309.4	91.4
0	10859	309.4	90.4
0	10860	309.4	89.4
0	10861	309.4	88.4
0	10862	309.4	87.4
0	10863	309.4	86.4
0	10864	309.4	85.4
0	10865	309.4	84.4
0	10866	309.4	83.4
0	10867	309.4	82.4
0	10868	309.4	81.4
0	10869	309.4	80.4
0	10870	309.4	79.4
0	10871	309.4	78.4
0	10872	309.4	77.4
0	10873	309.4	76.4
0	10874	309.4	75.4
0	10875	309.4	74.4
0	10876	309.4	73.4
0	10877	309.4	72.4
0	10878	309.4	71.4
0	10879	309.4	70.4
0	10880	309.4	69.4
0	10881	309.4	68.4
0	10882	309.4	67.4
0	10883	309.4	66.4
0	10884	309.4	65.4
0	10885	309.4	64.4
0	10886	309.4	63.4
0	10887	309.4	62.4
0	10888	309.4	61.4
0	10889	309.4	60.4
0	10890	309.4	59.4
0	10891	309.4	58.4
0	10892	309.4	57.4
0	10893	309.4	56.4
0	10894	309.4	55.4
0	10895	309.4	54.4
0	10896	309.4	53.4
0	10897	309.4	52.4
0	10898	309.4	51.4
0	10899	309.4	50.4
0	10900	309.4	49.4
0	10901	309.4	48.4
0	10902	309.4	47.4
0	10903	309.4	46.4
0	10904	309.4	45.4
0	10905	309.4	44.4
0	10906	309.4	43.4
0	10907	309.4	42.4
0	10908	309.4	41.4
0	10909	309.4	40.4
0	10910	309.4	39.4
0	10911	309.4	38.4
0	10912	309.4	37.4
0	10913	309.4	36.4
0	10914	309.4	35.4
0	10915	309.4	34.4
0	10916	309.4	33.4
0	10917	309.4	32.4
0	10918	309.4	31.4
0	10919	309.4	30.4
0	10920	309.4	29.4
0	10921	309.4	28.4
