1458.07	1458.07
1458.07	1457.07
1458.07	1456.07
1458.07	1455.07
1458.07	1454.07
1458.07	1453.07
1458.07	1452.07
1458.07	1451.07
1458.07	1450.07
1458.07	1449.07
1458.07	1448.07
1458.07	1447.07
1458.07	1446.07
1458.07	1445.07
1458.07	1444.07
1458.07	1443.07
1458.07	1442.07
1458.07	1441.07
1458.07	1440.07
1458.07	1439.07
1458.07	1438.07
1458.07	1437.07
1458.07	1436.07
1458.07	1435.07
1458.07	1434.07
1458.07	1433.07
1458.07	1432.07
1458.07	1431.07
1458.07	1430.07
1458.07	1429.07
1458.07	1428.07
1458.07	1427.07
1458.07	1426.07
1458.07	1425.07
1458.07	1424.07
1458.07	1423.07
1458.07	1422.07
1458.07	1421.07
1458.07	1420.07
1458.07	1419.07
1458.07	1418.07
1458.07	1417.07
1458.07	1416.07
1458.07	1415.07
1458.07	1414.07
1458.07	1413.07
1458.07	1412.07
1458.07	1411.07
1458.07	1410.07
1458.07	1409.07
1458.07	1408.07
1458.07	1407.07
1458.07	1406.07
1458.07	1405.07
1458.07	1404.07
1458.07	1403.07
1458.07	1402.07
1458.07	1401.07
1458.07	1400.07
1458.07	1399.07
1458.07	1398.07
1458.07	1397.07
1458.07	1396.07
1458.07	1395.07
1458.07	1394.07
1458.07	1393.07
1458.07	1392.07
1458.07	1391.07
1458.07	1390.07
1458.07	1389.07
1458.07	1388.07
1458.07	1387.07
1458.07	1386.07
1458.07	1385.07
1458.07	1384.07
1458.07	1383.07
1458.07	1382.07
1458.07	1381.07
1458.07	1380.07
1458.07	1379.07
1458.07	1378.07
1458.07	1377.07
1458.07	1376.07
1458.07	1375.07
1458.07	1374.07
1458.07	1373.07
1458.07	1372.07
1458.07	1371.07
1458.07	1370.07
1458.07	1369.07
1458.07	1368.07
1458.07	1367.07
1458.07	1366.07
1458.07	1365.07
1458.07	1364.07
1458.07	1363.07
1458.07	1362.07
1458.07	1361.07
1458.07	1360.07
1458.07	1359.07
1458.07	1358.07
1458.07	1357.07
1458.07	1356.07
1458.07	1355.07
1458.07	1354.07
1458.07	1353.07
1458.07	1352.07
1458.07	1351.07
1458.07	1350.07
1458.07	1349.07
1458.07	1348.07
1458.07	1347.07
1458.07	1346.07
1458.07	1345.07
1458.07	1344.07
1458.07	1343.07
1458.07	1342.07
1458.07	1341.07
1458.07	1340.07
1458.07	1339.07
1458.07	1338.07
1458.07	1337.07
1458.07	1336.07
1458.07	1335.07
1458.07	1334.07
1458.07	1333.07
1458.07	1332.07
1458.07	1331.07
1458.07	1330.07
1458.07	1329.07
1458.07	1328.07
1458.07	1327.07
1458.07	1326.07
1458.07	1325.07
1458.07	1324.07
1458.07	1323.07
1458.07	1322.07
1458.07	1321.07
1458.07	1320.07
1458.07	1319.07
1458.07	1318.07
1458.07	1317.07
1458.07	1316.07
1458.07	1315.07
1458.07	1314.07
1458.07	1313.07
1458.07	1312.07
1458.07	1311.07
1458.07	1310.07
1458.07	1309.07
1458.07	1308.07
1458.07	1307.07
1458.07	1306.07
1458.07	1305.07
1458.07	1304.07
1458.07	1303.07
1458.07	1302.07
1458.07	1301.07
1458.07	1300.07
1459.07	1300.07
1460.07	1300.07
1461.07	1300.07
1462.07	1300.07
1463.07	1300.07
1464.07	1300.07
1465.07	1300.07
1466.07	1300.07
1467.07	1300.07
1468.07	1300.07
1469.07	1300.07
1470.07	1300.07
1471.07	1300.07
1472.07	1300.07
1473.07	1300.07
1474.07	1300.07
1475.07	1300.07
1476.07	1300.07
1477.07	1300.07
1478.07	1300.07
1479.07	1300.07
1480.07	1300.07
1481.07	1300.07
1482.07	1300.07
1483.07	1300.07
1484.07	1300.07
1485.07	1300.07
1486.07	1300.07
1487.07	1300.07
1488.07	1300.07
1489.07	1300.07
1490.07	1300.07
1491.07	1300.07
1492.07	1300.07
1493.07	1300.07
1494.07	1300.07
1495.07	1300.07
1496.07	1300.07
1497.07	1300.07
1498.07	1300.07
1499.07	1300.07
1500.07	1300.07
1501.07	1300.07
1502.07	1300.07
1503.07	1300.07
1504.07	1300.07
1505.07	1300.07
1506.07	1300.07
1507.07	1300.07
1508.07	1300.07
1509.07	1300.07
1510.07	1300.07
1511.07	1300.07
1512.07	1300.07
1513.07	1300.07
1514.07	1300.07
1515.07	1300.07
1516.07	1300.07
1517.07	1300.07
1518.07	1300.07
1519.07	1300.07
1520.07	1300.07
1521.07	1300.07
1522.07	1300.07
1523.07	1300.07
1524.07	1300.07
1525.07	1300.07
1526.07	1300.07
1527.07	1300.07
1528.07	1300.07
1529.07	1300.07
1530.07	1300.07
1531.07	1300.07
1532.07	1300.07
1533.07	1300.07
1534.07	1300.07
1535.07	1300.07
1536.07	1300.07
1537.07	1300.07
1538.07	1300.07
1539.07	1300.07
1540.07	1300.07
1541.07	1300.07
1542.07	1300.07
1543.07	1300.07
1544.07	1300.07
1545.07	1300.07
1546.07	1300.07
1547.07	1300.07
1548.07	1300.07
1549.07	1300.07
1550.07	1300.07
1551.07	1300.07
1552.07	1300.07
1553.07	1300.07
1554.07	1300.07
1555.07	1300.07
1556.07	1300.07
1557.07	1300.07
1558.07	1558.07
1558.07	1557.07
1558.07	1556.07
1558.07	1555.07
1558.07	1554.07
1558.07	1553.07
1558.07	1552.07
1558.07	1551.07
1558.07	1550.07
1558.07	1549.07
1558.07	1548.07
1558.07	1547.07
1558.07	1546.07
1558.07	1545.07
1558.07	1544.07
1558.07	1543.07
1558.07	1542.07
1558.07	1541.07
1558.07	1540.07
1558.07	1539.07
1558.07	1538.07
1558.07	1537.07
1558.07	1536.07
1558.07	1535.07
1558.07	1534.07
1558.07	1533.07
1558.07	1532.07
1558.07	1531.07
1558.07	1530.07
1558.07	1529.07
1558.07	1528.07
1558.07	1527.07
1558.07	1526.07
1558.07	1525.07
1558.07	1524.07
1558.07	1523.07
1558.07	1522.07
1558.07	1521.07
1558.07	1520.07
1558.07	1519.07
1558.07	1518.07
1558.07	1517.07
1558.07	1516.07
1558.07	1515.07
1558.07	1514.07
1558.07	1513.07
1558.07	1512.07
1558.07	1511.07
1558.07	1510.07
1558.07	1509.07
1558.07	1508.07
1558.07	1507.07
1558.07	1506.07
1558.07	1505.07
1558.07	1504.07
1558.07	1503.07
1558.07	1502.07
1558.07	1501.07
1558.07	1500.07
1558.07	1499.07
1558.07	1498.07
1558.07	1497.07
1558.07	1496.07
1558.07	1495.07
1558.07	1494.07
1558.07	1493.07
1558.07	1492.07
1558.07	1491.07
1558.07	1490.07
1558.07	1489.07
1558.07	1488.07
1558.07	1487.07
1558.07	1486.07
1558.07	1485.07
1558.07	1484.07
1558.07	1483.07
1558.07	1482.07
1558.07	1481.07
1558.07	1480.07
1558.07	1479.07
1558.07	1478.07
1558.07	1477.07
1558.07	1476.07
1558.07	1475.07
1558.07	1474.07
1558.07	1473.07
1558.07	1472.07
1558.07	1471.07
1558.07	1470.07
1558.07	1469.07
1558.07	1468.07
1558.07	1467.07
1558.07	1466.07
1558.07	1465.07
1558.07	1464.07
1558.07	1463.07
1558.07	1462.07
1558.07	1461.07
1558.07	1460.07
1558.07	1459.07
1558.07	1458.07
1558.07	1457.07
1558.07	1456.07
1558.07	1455.07
1558.07	1454.07
1558.07	1453.07
1558.07	1452.07
1558.07	1451.07
1558.07	1450.07
1558.07	1449.07
1558.07	1448.07
1558.07	1447.07
1558.07	1446.07
1558.07	1445.07
1558.07	1444.07
1558.07	1443.07
1558.07	1442.07
1558.07	1441.07
1558.07	1440.07
1558.07	1439.07
1558.07	1438.07
1558.07	1437.07
1558.07	1436.07
1558.07	1435.07
1558.07	1434.07
1558.07	1433.07
1558.07	1432.07
1558.07	1431.07
1558.07	1430.07
1558.07	1429.07
1558.07	1428.07
1558.07	1427.07
1558.07	1426.07
1558.07	1425.07
1558.07	1424.07
1558.07	1423.07
1558.07	1422.07
1558.07	1421.07
1558.07	1420.07
1558.07	1419.07
1558.07	1418.07
1558.07	1417.07
1558.07	1416.07
1558.07	1415.07
1558.07	1414.07
1558.07	1413.07
1558.07	1412.07
1558.07	1411.07
1558.07	1410.07
1558.07	1409.07
1558.07	1408.07
1558.07	1407.07
1558.07	1406.07
1558.07	1405.07
1558.07	1404.07
1558.07	1403.07
1558.07	1402.07
1558.07	1401.07
1558.07	1400.07
1558.07	1300.07
1559.07	1400.07
1559.07	1300.07
1560.07	1400.07
1560.07	1300.07
1561.07	1400.07
1561.07	1300.07
1562.07	1400.07
1562.07	1300.07
1563.07	1400.07
1563.07	1300.07
1564.07	1400.07
1564.07	1300.07
1565.07	1400.07
1565.07	1300.07
1566.07	1400.07
1566.07	1300.07
1567.07	1400.07
1567.07	1300.07
1568.07	1400.07
1568.07	1300.07
1569.07	1400.07
1569.07	1300.07
1570.07	1400.07
1570.07	1300.07
1571.07	1400.07
1571.07	1300.07
1572.07	1400.07
1572.07	1300.07
1573.07	1400.07
1573.07	1300.07
1574.07	1400.07
1574.07	1300.07
1575.07	1400.07
1575.07	1300.07
1576.07	1400.07
1576.07	1300.07
1577.07	1400.07
1577.07	1300.07
1578.07	1400.07
1578.07	1300.07
1579.07	1400.07
1579.07	1300.07
1580.07	1400.07
1580.07	1300.07
1581.07	1400.07
1581.07	1300.07
1582.07	1400.07
1582.07	1300.07
1583.07	1400.07
1583.07	1300.07
1584.07	1400.07
1584.07	1300.07
1585.07	1400.07
1585.07	1300.07
1586.07	1400.07
1586.07	1300.07
1587.07	1400.07
1587.07	1300.07
1588.07	1400.07
1588.07	1300.07
1589.07	1400.07
1589.07	1300.07
1590.07	1400.07
1590.07	1300.07
1591.07	1400.07
1591.07	1300.07
1592.07	1400.07
1592.07	1300.07
1593.07	1400.07
1593.07	1300.07
1594.07	1400.07
1594.07	1300.07
1595.07	1400.07
1595.07	1300.07
1596.07	1400.07
1596.07	1300.07
1597.07	1400.07
1597.07	1300.07
1598.07	1400.07
1598.07	1300.07
1599.07	1400.07
1599.07	1300.07
1600.07	1400.07
1600.07	1300.07
1601.07	1400.07
1601.07	1300.07
1602.07	1400.07
1602.07	1300.07
1603.07	1400.07
1603.07	1300.07
1604.07	1400.07
1604.07	1300.07
1605.07	1400.07
1605.07	1300.07
1606.07	1400.07
1606.07	1300.07
1607.07	1400.07
1607.07	1300.07
1608.07	1400.07
1608.07	1300.07
1609.07	1400.07
1609.07	1300.07
1610.07	1400.07
1610.07	1300.07
1611.07	1400.07
1611.07	1300.07
1612.07	1400.07
1612.07	1300.07
1613.07	1400.07
1613.07	1300.07
1614.07	1400.07
1614.07	1300.07
1615.07	1400.07
1615.07	1300.07
1616.07	1400.07
1616.07	1300.07
1617.07	1400.07
1617.07	1300.07
1618.07	1400.07
1618.07	1300.07
1619.07	1400.07
1619.07	1300.07
1620.07	1400.07
1620.07	1300.07
1621.07	1400.07
1621.07	1300.07
1622.07	1400.07
1622.07	1300.07
1623.07	1400.07
1623.07	1300.07
1624.07	1400.07
1624.07	1300.07
1625.07	1400.07
1625.07	1300.07
1626.07	1400.07
1626.07	1300.07
1627.07	1400.07
1627.07	1300.07
1628.07	1400.07
1628.07	1300.07
1629.07	1400.07
1629.07	1300.07
1630.07	1400.07
1630.07	1300.07
1631.07	1400.07
1631.07	1300.07
1632.07	1400.07
1632.07	1300.07
1633.07	1400.07
1633.07	1300.07
1634.07	1400.07
1634.07	1300.07
1635.07	1400.07
1635.07	1300.07
1636.07	1400.07
1636.07	1300.07
1637.07	1400.07
1637.07	1300.07
1638.07	1400.07
1638.07	1300.07
1639.07	1400.07
1639.07	1300.07
1640.07	1400.07
1640.07	1300.07
1641.07	1400.07
1641.07	1300.07
1642.07	1400.07
1642.07	1300.07
1643.07	1400.07
1643.07	1300.07
1644.07	1400.07
1644.07	1300.07
1645.07	1400.07
1645.07	1300.07
1646.07	1400.07
1646.07	1300.07
1647.07	1400.07
1647.07	1300.07
1648.07	1400.07
1648.07	1300.07
1649.07	1400.07
1649.07	1300.07
1650.07	1400.07
1650.07	1300.07
1651.07	1400.07
1651.07	1300.07
1652.07	1400.07
1652.07	1300.07
1653.07	1400.07
1653.07	1300.07
1654.07	1400.07
1654.07	1300.07
1655.07	1400.07
1655.07	1300.07
1656.07	1400.07
1656.07	1300.07
1657.07	1400.07
1657.07	1300.07
1658.07	1658.07
1658.07	1657.07
1658.07	1656.07
1658.07	1655.07
1658.07	1654.07
1658.07	1653.07
1658.07	1652.07
1658.07	1651.07
1658.07	1650.07
1658.07	1649.07
1658.07	1648.07
1658.07	1647.07
1658.07	1646.07
1658.07	1645.07
1658.07	1644.07
1658.07	1643.07
1658.07	1642.07
1658.07	1641.07
1658.07	1640.07
1658.07	1639.07
1658.07	1638.07
1658.07	1637.07
1658.07	1636.07
1658.07	1635.07
1658.07	1634.07
1658.07	1633.07
1658.07	1632.07
1658.07	1631.07
1658.07	1630.07
1658.07	1629.07
1658.07	1628.07
1658.07	1627.07
1658.07	1626.07
1658.07	1625.07
1658.07	1624.07
1658.07	1623.07
1658.07	1622.07
1658.07	1621.07
1658.07	1620.07
1658.07	1619.07
1658.07	1618.07
1658.07	1617.07
1658.07	1616.07
1658.07	1615.07
1658.07	1614.07
1658.07	1613.07
1658.07	1612.07
1658.07	1611.07
1658.07	1610.07
1658.07	1609.07
1658.07	1608.07
1658.07	1607.07
1658.07	1606.07
1658.07	1605.07
1658.07	1604.07
1658.07	1603.07
1658.07	1602.07
1658.07	1601.07
1658.07	1600.07
1658.07	1599.07
1658.07	1598.07
1658.07	1597.07
1658.07	1596.07
1658.07	1595.07
1658.07	1594.07
1658.07	1593.07
1658.07	1592.07
1658.07	1591.07
1658.07	1590.07
1658.07	1589.07
1658.07	1588.07
1658.07	1587.07
1658.07	1586.07
1658.07	1585.07
1658.07	1584.07
1658.07	1583.07
1658.07	1582.07
1658.07	1581.07
1658.07	1580.07
1658.07	1579.07
1658.07	1578.07
1658.07	1577.07
1658.07	1576.07
1658.07	1575.07
1658.07	1574.07
1658.07	1573.07
1658.07	1572.07
1658.07	1571.07
1658.07	1570.07
1658.07	1569.07
1658.07	1568.07
1658.07	1567.07
1658.07	1566.07
1658.07	1565.07
1658.07	1564.07
1658.07	1563.07
1658.07	1562.07
1658.07	1561.07
1658.07	1560.07
1658.07	1559.07
1658.07	1558.07
1658.07	1557.07
1658.07	1556.07
1658.07	1555.07
1658.07	1554.07
1658.07	1553.07
1658.07	1552.07
1658.07	1551.07
1658.07	1550.07
1658.07	1549.07
1658.07	1548.07
1658.07	1547.07
1658.07	1546.07
1658.07	1545.07
1658.07	1544.07
1658.07	1543.07
1658.07	1542.07
1658.07	1541.07
1658.07	1540.07
1658.07	1539.07
1658.07	1538.07
1658.07	1537.07
1658.07	1536.07
1658.07	1535.07
1658.07	1534.07
1658.07	1533.07
